TIMESTAMP;WEBSITE;GDS;DEPARTURE;ARRIVAL;ADULTS;CHILDREN;INFANTS;TRAIN;HAUL_TYPE;DISTANCE;DEVICE;TRIP_TYPE;PRODUCT;SMS;EXTRA_BAGGAGE;NO_GDS
26;26;1;27;28;1;0;0;False;0;1838.55;0;2;1;True;False;0
26;54;1;40;41;1;0;0;False;2;5902.62;0;2;1;True;False;0
26;45;1;42;43;1;0;0;False;2;9098.17;3;2;1;False;False;0
26;11;0;33;33;1;0;0;False;0;2415.43;2;1;1;True;False;1
26;37;0;27;28;2;0;0;False;0;858.826;0;2;0;True;False;1
26;37;0;29;29;2;0;0;False;0;1287.56;3;2;0;False;False;1
26;2;1;28;28;1;0;0;False;1;0.0;0;1;1;False;False;0
26;32;0;28;31;1;0;0;False;1;970.5830000000001;3;2;1;True;False;1
26;31;0;35;35;1;0;0;False;0;742.5039999999999;0;0;1;True;False;2
26;49;1;27;27;1;0;0;False;0;2452.62;2;1;1;False;False;0
26;18;0;29;29;1;0;0;False;0;647.178;0;2;1;False;False;1
26;26;0;28;29;3;0;0;False;0;1867.42;0;2;1;False;False;1
26;37;1;13;18;1;0;0;False;2;7218.86;0;2;1;True;False;0
26;45;1;31;31;1;0;0;False;2;2523.42;3;1;1;False;False;0
26;47;1;27;27;1;0;0;False;0;1347.02;0;2;1;False;True;0
26;37;1;29;29;2;0;0;False;0;841.797;0;2;1;False;False;0
26;18;0;32;33;1;0;0;False;1;494.795;0;2;1;False;False;1
26;47;1;26;27;1;0;0;False;0;1782.97;2;2;1;False;False;0
26;19;2;31;32;1;0;0;False;2;9902.52;2;0;1;False;True;1
26;47;1;29;32;2;0;0;False;2;1624.83;2;2;1;True;True;1
26;31;1;35;36;2;0;0;False;0;2308.54;0;2;1;True;False;0
26;42;2;28;32;1;0;0;False;2;1999.42;0;2;1;True;False;0
26;26;1;27;29;2;0;0;False;0;1208.63;0;2;1;True;True;1
26;45;0;28;28;2;0;0;False;0;1380.01;0;2;1;False;False;1
26;18;1;26;27;1;0;0;False;0;741.1;0;2;0;True;False;0
26;18;0;27;27;1;0;0;False;0;657.1160000000001;0;1;1;False;False;1
26;11;1;28;28;1;0;0;False;0;1396.03;2;1;1;True;False;0
26;18;0;26;26;1;0;0;False;0;1327.36;0;1;1;True;True;1
26;31;1;27;27;1;0;0;False;0;944.465;0;1;1;True;False;0
26;11;1;35;35;1;0;0;False;2;10084.6;2;1;1;True;False;0
26;47;0;27;27;1;0;0;False;0;2196.69;0;1;1;False;True;1
26;37;1;30;30;1;0;0;False;0;1248.19;0;2;1;True;False;0
26;11;0;34;35;1;0;0;False;1;1572.72;0;2;1;False;False;1
26;47;1;38;38;2;0;0;False;0;1359.75;0;2;1;True;False;0
26;11;1;26;26;1;0;0;False;0;1659.75;0;1;1;False;False;0
26;9;0;39;41;2;2;0;False;2;7209.67;0;2;1;True;False;1
26;13;0;28;28;1;0;0;False;0;1984.17;0;1;1;False;True;1
26;47;1;27;27;4;0;0;False;0;1312.48;0;1;1;True;False;0
26;11;1;30;34;1;2;0;False;2;5122.66;0;2;1;False;False;0
26;37;1;29;29;2;0;0;False;1;418.908;0;2;1;True;False;0
26;37;1;27;27;1;0;0;False;0;307.043;2;1;1;False;False;0
26;37;0;44;44;2;1;0;False;0;1208.63;0;2;1;True;False;2
26;11;0;34;34;3;1;0;False;0;1511.73;0;2;1;False;False;1
26;11;0;51;1;2;0;0;False;1;1763.71;2;2;1;False;False;1
26;50;1;29;30;1;0;0;False;0;905.4169999999999;0;2;1;False;False;0
26;11;1;30;31;3;1;0;False;0;1732.53;2;2;1;True;True;1
26;12;0;28;28;1;0;0;False;0;691.668;0;2;1;False;False;1
26;51;0;28;32;1;2;0;False;2;2431.02;0;2;1;True;True;1
26;26;1;26;26;1;0;0;False;0;1468.65;2;1;1;True;False;0
26;45;1;37;37;2;0;0;False;0;742.268;3;1;1;True;False;0
26;37;0;27;27;1;0;0;False;2;2279.18;0;1;1;True;False;1
26;12;1;32;32;1;0;0;False;0;1373.53;0;1;1;False;False;0
26;47;1;27;28;2;0;0;False;0;1213.17;0;2;0;False;False;0
26;54;0;51;52;4;0;0;False;0;451.15;0;0;1;True;False;2
26;11;0;30;34;2;0;0;False;0;1358.6;0;2;1;True;False;1
26;11;0;27;27;1;0;0;False;2;1226.69;2;1;1;False;False;1
26;37;0;27;27;1;0;0;False;2;3185.89;3;1;1;True;False;1
26;26;0;37;38;2;1;0;False;0;898.4860000000001;0;2;1;True;False;1
26;45;0;31;32;4;0;0;False;0;1304.66;2;2;1;True;False;1
26;13;0;32;32;2;0;0;False;0;1360.49;0;1;1;False;True;1
26;0;1;26;27;1;0;0;False;2;4841.58;0;2;1;False;False;0
26;18;0;30;35;1;0;0;False;0;1290.53;2;2;1;True;False;1
26;12;1;26;26;1;0;0;False;0;1179.26;0;1;1;True;False;0
26;32;1;52;4;3;0;0;False;0;3664.29;0;1;1;True;False;0
26;11;0;33;38;1;0;0;False;0;1368.89;0;2;1;False;True;1
26;11;0;26;26;2;0;0;False;1;893.5139999999999;0;1;1;False;True;1
26;49;1;27;27;3;0;0;False;2;3946.07;2;1;1;True;False;0
26;45;0;45;45;1;0;0;False;1;463.217;0;2;1;True;True;1
26;12;1;39;39;4;0;0;False;0;831.315;0;2;1;True;False;1
26;11;2;31;43;1;0;0;False;2;9525.45;0;0;1;False;True;0
26;47;1;26;27;1;0;0;False;2;1465.96;0;2;1;False;False;0
26;12;0;31;32;3;0;0;False;0;1061.73;0;2;1;False;True;1
26;37;1;32;33;1;0;0;False;0;1248.19;2;2;1;False;False;0
26;37;1;31;31;1;0;0;False;2;3891.66;2;1;1;True;False;0
26;9;0;34;36;1;0;0;False;0;1736.19;0;2;1;True;True;1
26;47;1;27;33;1;0;1;False;2;1097.15;0;2;1;False;False;0
26;47;0;32;32;4;0;0;False;0;1269.38;2;1;1;False;False;1
26;37;1;27;27;2;0;0;False;2;1811.96;0;1;1;False;False;0
26;11;1;35;36;2;0;0;False;1;707.453;0;2;1;True;True;1
26;45;1;28;28;2;0;0;False;0;1110.63;0;0;1;True;False;1
26;37;0;31;32;1;0;0;False;2;2094.97;0;0;1;False;False;2
26;26;1;27;29;1;0;0;False;1;2102.59;0;2;1;True;False;0
26;11;0;27;27;2;0;0;True;2;0.0;3;1;1;True;False;1
26;32;0;29;29;2;0;0;False;2;4553.41;0;1;1;True;True;1
26;11;1;27;27;1;0;0;False;2;8594.82;0;1;1;True;False;0
26;55;1;29;30;1;0;0;False;0;983.2710000000001;1;2;1;True;False;1
26;54;0;26;27;2;0;0;False;0;1672.87;0;2;1;False;False;1
26;47;1;44;47;2;0;0;False;2;8857.13;0;2;1;False;False;0
26;11;1;35;36;2;0;0;False;0;2060.57;0;2;1;False;False;1
26;11;1;27;28;1;0;0;False;0;1856.31;0;2;1;True;False;1
26;39;0;28;28;1;0;0;False;0;936.117;0;2;1;False;False;1
26;47;1;30;30;1;0;0;False;0;830.159;0;1;1;True;False;0
26;58;2;30;31;2;0;0;False;0;1226.01;1;2;1;True;False;0
26;12;0;30;30;2;0;0;False;0;713.424;0;1;1;True;True;1
26;11;1;32;32;2;0;0;False;1;202.22099999999998;0;1;1;True;False;0
26;5;0;37;39;2;0;0;False;0;995.181;2;2;1;False;False;1
26;47;1;27;27;1;0;0;False;0;408.848;0;2;1;True;False;0
26;12;1;27;27;1;0;0;False;0;1287.94;0;1;1;True;True;0
26;11;0;27;27;1;0;0;True;2;0.0;0;1;1;True;False;1
26;11;0;28;28;2;0;0;False;1;892.7660000000001;0;2;1;False;False;2
26;11;0;33;34;2;0;0;False;1;170.957;2;2;0;True;True;2
26;37;1;26;27;1;0;0;False;1;694.11;0;2;1;True;False;0
26;18;0;29;30;1;0;0;False;0;719.6060000000001;0;2;1;True;False;1
26;5;0;27;27;1;0;1;False;0;1261.82;2;1;1;False;False;1
26;11;0;29;30;2;0;0;False;1;490.473;0;2;1;False;False;1
26;18;1;34;34;2;0;0;False;1;528.599;0;2;1;False;False;1
26;54;0;35;36;1;0;0;False;0;1062.7;0;2;1;True;True;2
26;45;1;32;32;2;0;0;False;0;660.049;0;2;1;True;False;0
26;59;1;34;35;1;0;0;False;0;2999.6;1;2;1;True;False;0
26;31;1;27;28;4;0;0;False;0;1580.59;3;2;1;True;True;1
26;37;1;29;32;1;0;0;False;2;11100.8;0;2;1;False;False;0
26;11;0;31;31;1;0;0;False;0;1781.57;3;1;1;True;True;1
26;45;1;37;40;2;0;0;False;2;9045.97;0;2;1;False;False;0
26;31;1;39;40;1;0;0;False;0;2531.35;2;2;1;True;False;1
26;18;1;28;30;2;0;0;False;2;6460.16;2;2;1;True;False;0
26;31;2;27;27;2;0;0;False;0;875.615;0;2;1;True;False;0
26;47;1;32;33;2;0;0;False;0;2379.57;0;2;1;False;False;0
26;47;1;27;28;1;0;0;False;2;1514.44;0;2;1;False;False;0
26;11;1;27;27;1;0;0;False;2;1226.69;2;1;1;True;False;0
26;46;0;27;27;1;0;0;False;1;470.846;1;2;1;True;False;1
26;31;0;29;29;2;0;0;False;0;907.066;0;1;1;False;False;1
26;11;0;27;29;1;2;0;False;1;202.22099999999998;2;2;1;False;False;2
26;12;0;31;32;3;0;0;False;0;1441.14;2;2;0;False;False;2
26;47;0;34;34;1;0;0;False;1;889.65;2;1;1;True;False;1
26;13;1;28;28;1;0;0;False;0;657.92;0;1;1;True;False;0
26;37;1;30;30;1;0;0;False;2;1619.35;0;1;1;False;False;0
26;42;1;27;28;1;0;0;False;0;921.4110000000001;0;2;1;True;False;0
26;45;1;35;37;2;0;0;False;2;7314.01;0;2;1;True;False;0
26;32;1;33;38;1;0;0;False;2;3676.51;2;2;1;False;False;0
26;45;1;39;40;3;0;0;False;0;1781.57;0;2;1;True;False;0
26;37;1;26;26;2;0;0;False;2;16684.9;2;1;1;True;False;0
26;45;1;27;27;1;0;0;False;1;470.846;0;2;1;False;False;1
26;11;0;28;28;1;0;0;False;0;1453.92;2;1;1;False;False;1
26;45;0;28;30;1;0;0;False;0;1184.29;2;2;1;True;False;1
26;47;1;27;27;1;0;0;False;0;666.1260000000001;2;2;1;True;False;0
26;54;1;41;41;2;0;0;False;2;8167.59;2;2;1;True;False;0
26;45;0;28;29;1;0;0;False;0;642.158;2;2;1;True;True;1
26;31;1;27;27;1;0;0;False;1;590.78;0;1;1;False;True;0
26;31;0;29;31;2;0;0;False;0;2048.65;0;2;1;True;False;1
26;37;1;27;28;2;0;0;False;2;9116.63;0;2;1;True;True;1
26;11;1;28;29;1;0;0;False;1;1903.34;2;2;1;True;False;0
26;54;1;32;33;1;0;0;False;2;9901.17;0;2;1;False;False;0
26;18;0;27;27;1;0;0;False;0;898.69;0;1;1;True;True;1
26;12;1;28;30;1;0;0;False;0;1176.96;0;2;1;True;False;0
26;37;1;26;26;1;0;0;False;2;16764.8;0;1;1;False;False;0
26;2;0;26;26;1;0;0;False;1;705.178;2;1;1;False;False;1
26;21;1;29;30;5;2;1;False;1;2036.09;0;2;1;False;False;0
26;31;0;32;33;3;0;0;False;0;501.029;0;2;1;False;False;1
26;32;0;36;37;4;0;0;False;1;3078.64;0;2;1;True;False;1
26;45;1;39;39;2;0;0;False;1;248.56599999999997;0;1;1;False;False;0
26;11;1;29;30;1;0;0;False;0;1469.85;0;2;1;True;False;0
26;45;1;28;29;1;0;0;False;0;1249.35;0;2;1;False;True;0
26;12;1;28;29;3;0;0;False;0;1114.51;0;0;1;False;True;1
26;18;1;27;27;2;0;0;False;1;1035.35;2;1;1;False;False;0
26;26;0;29;30;2;0;0;False;0;1208.63;0;2;1;True;True;2
26;12;0;34;35;2;0;0;False;0;1445.7;0;2;1;False;True;1
26;18;1;27;27;1;0;0;False;2;16404.7;0;1;1;True;False;0
26;47;2;29;30;1;0;0;False;0;310.868;0;2;1;True;False;0
26;11;2;28;28;1;0;0;False;0;1422.52;0;2;1;False;False;0
26;18;0;28;30;2;0;0;False;0;832.421;2;2;1;False;True;2
26;31;0;36;36;2;1;0;False;0;1184.47;0;1;1;True;False;1
26;57;1;35;36;2;0;0;False;1;513.754;1;2;1;True;False;0
26;18;1;26;26;2;2;0;False;1;409.55300000000005;2;1;1;True;False;0
26;37;2;27;35;1;0;0;False;2;1014.6;2;2;1;True;False;0
26;49;1;26;29;1;0;0;False;0;4799.05;2;2;1;True;False;0
26;12;2;32;34;1;0;0;False;2;1370.61;0;2;1;True;False;0
26;11;1;31;32;3;0;0;False;1;786.998;0;2;1;True;False;0
26;11;0;31;35;2;0;0;False;1;467.38199999999995;0;2;1;False;False;2
26;42;1;30;30;1;0;0;False;0;297.328;0;2;1;True;False;0
26;45;1;31;32;2;0;0;False;0;1085.68;0;2;1;True;False;0
26;11;1;36;37;2;0;0;False;1;546.04;0;2;1;False;False;0
26;32;0;41;42;2;0;0;False;2;5568.13;0;2;1;True;True;1
26;37;0;32;32;2;0;0;False;2;1898.92;2;1;1;True;False;1
26;45;1;32;35;2;0;0;False;2;8631.56;2;2;1;True;False;0
26;12;0;31;34;1;1;0;False;2;2431.02;0;2;1;True;False;1
26;58;2;9;9;4;0;0;False;0;763.691;1;2;1;True;False;0
26;37;1;28;29;2;0;0;False;0;1026.1;0;2;1;True;False;0
26;18;1;50;51;1;0;0;False;0;871.687;2;2;1;False;True;0
26;12;1;31;35;1;0;0;False;0;841.797;0;2;1;True;False;0
26;37;0;27;27;1;0;0;False;0;2104.4;0;1;1;True;False;1
26;11;1;31;34;4;0;0;False;2;5172.9;0;0;1;True;False;1
26;45;1;35;47;1;0;0;False;0;435.77;0;2;1;True;False;0
26;47;1;31;31;1;0;0;False;2;4193.18;2;1;1;False;False;0
26;18;1;27;27;1;1;0;False;1;687.824;2;1;1;True;False;0
26;12;0;27;36;1;0;0;False;0;826.921;2;2;1;False;False;1
26;11;0;32;33;2;0;0;False;1;767.178;0;2;1;True;False;2
26;18;0;31;32;2;0;0;False;0;1733.68;2;2;1;True;False;2
26;11;0;27;27;1;0;0;False;0;1819.87;0;1;1;True;False;1
26;13;1;29;29;1;0;0;False;0;320.67900000000003;3;2;1;False;False;1
26;26;1;38;38;1;0;0;False;0;723.04;0;1;1;False;False;0
26;47;0;29;30;2;0;0;False;0;1281.86;0;2;1;False;False;2
26;47;1;27;27;4;0;0;False;1;525.531;0;1;1;False;False;0
26;13;2;31;33;2;0;0;False;0;1600.91;0;0;1;True;True;1
26;37;0;34;34;1;0;0;False;0;1441.14;2;1;1;False;False;1
26;45;1;41;44;2;0;0;False;2;8999.72;2;2;1;False;False;0
26;45;1;35;35;1;0;0;False;2;9133.61;0;1;1;False;False;0
26;18;2;30;31;2;0;0;False;0;1915.84;0;2;1;True;True;0
26;47;1;30;32;2;0;0;False;0;2671.04;0;2;1;True;False;0
26;11;1;29;29;1;1;0;False;1;430.254;3;1;1;True;False;0
